country,ccode,year,region,onset,ethonset,warl,gdpenl,lpopl,lmtnest,ncontig,Oil,nwstate,instab,polity2l,anocl,ethfrac,second,minldr1,minldr2,minldr3,CGNstar,CGNstarsyr,type
USA,2,1945,0,0,0,0,7.625999928,11.85629559,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1946,0,0,0,0,7.625999928,11.85629559,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1947,0,0,0,0,7.653999805,11.86313152,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1948,0,0,0,0,8.024999619,11.86859131,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1949,0,0,0,0,8.270000458,11.88673496,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1950,0,0,0,0,8.039999962,11.90487957,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1951,0,0,0,0,8.772000313,11.93343067,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1952,0,0,0,0,9.109000206,11.95118046,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1953,0,0,0,0,9.074000359,11.96862125,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1954,0,0,0,0,9.300000191,11.98589325,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1955,0,0,0,0,9.088999748,12.00274372,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1956,0,0,0,0,9.722999573,12.01931572,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1957,0,0,0,0,9.711999893,12.03695583,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1958,0,0,0,0,9.642999649,12.05428982,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1959,0,0,0,0,9.369999886,12.07120895,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1960,0,0,0,0,9.838999748,12.08796501,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1961,0,0,0,0,9.895000458,12.1044445,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1962,0,0,0,0,9.946000099,12.12098885,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1963,0,0,0,0,10.3579998,12.13638496,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1964,0,0,0,0,10.6420002,12.15079212,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1965,0,0,0,0,11.07199955,12.1646719,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1966,0,0,0,0,11.64900017,12.17720509,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1967,0,0,0,0,12.16399956,12.18874359,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1968,0,0,0,0,12.31799984,12.19963741,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1969,0,0,0,0,12.72299957,12.20959663,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1970,0,0,0,0,12.97500038,12.2193594,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1971,0,0,0,0,12.9630003,12.23101902,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1972,0,0,0,0,13.2329998,12.24366188,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1973,0,0,0,0,13.74699974,12.25436783,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1974,0,0,0,0,14.37899971,12.2639122,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1975,0,0,0,0,14.07800007,12.2730484,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1976,0,0,0,0,13.68200016,12.28290844,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1977,0,0,0,0,14.27099991,12.29241085,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1978,0,0,0,0,14.83199978,12.3024683,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1979,0,0,0,0,15.43999958,12.31306458,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1980,0,0,0,0,15.63700008,12.32410049,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1981,0,0,0,0,15.29500008,12.33603477,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1982,0,0,0,0,15.50199986,12.34643459,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1983,0,0,0,0,14.89700031,12.35673141,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1984,0,0,0,0,15.28999996,12.36648464,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1985,0,0,0,0,16.25499916,12.37581921,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1986,0,0,0,0,16.56999969,12.38538551,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1987,0,0,0,0,16.84799957,12.39514256,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1988,0,0,0,0,17.18600082,12.40468597,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1989,0,0,0,0,17.70999908,12.4143343,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1990,0,0,0,0,18.09499931,12.42211533,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1991,0,0,0,0,18.05400085,12.43070316,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1992,0,0,0,0,17.59399986,12.43991089,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1993,0,0,0,0,17.94499969,12.44901848,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1994,0,0,0,0,18.20299911,12.45975685,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1995,0,0,0,0,18.70299911,12.46955967,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1996,0,0,0,0,18.95700073,12.47900009,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1997,0,0,0,0,19.38599968,12.48816013,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1998,0,0,0,0,19.99500084,12.49738312,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
USA,2,1999,0,0,0,0,20.61300087,12.50628471,3.21486783,1,0,0,0,10,0,0.356950104,0.125,0,0,0,.,.,.
CANADA,20,1945,0,0,0,0,5.188000202,9.424967766,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1946,0,0,0,0,5.188000202,9.424967766,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1947,0,0,0,0,5.360000134,9.443196297,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1948,0,0,0,0,5.532000065,9.4640522,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1949,0,0,0,0,5.730000019,9.485468864,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1950,0,0,0,0,5.744999886,9.508591652,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1951,0,0,0,0,6.380000114,9.527848244,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1952,0,0,0,0,6.511000156,9.556621552,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1953,0,0,0,0,6.778999805,9.584452629,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1954,0,0,0,0,6.901000023,9.611597061,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1955,0,0,0,0,6.578999996,9.637958527,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1956,0,0,0,0,6.978000164,9.663642883,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1957,0,0,0,0,7.434999943,9.6909132,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1958,0,0,0,0,7.34100008,9.717458725,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1959,0,0,0,0,7.193999767,9.743318558,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1960,0,0,0,0,7.303999901,9.768527031,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1961,0,0,0,0,7.257999897,9.793114662,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1962,0,0,0,0,7.261000156,9.813015938,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1963,0,0,0,0,7.605000019,9.831668854,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1964,0,0,0,0,7.875999928,9.850244522,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1965,0,0,0,0,8.244000435,9.869206429,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1966,0,0,0,0,8.663999557,9.887256622,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1967,0,0,0,0,9.093000412,9.905934334,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1968,0,0,0,0,9.230999947,9.923829079,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1969,0,0,0,0,9.581999779,9.940011978,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1970,0,0,0,0,9.975000381,9.95361042,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1971,0,0,0,0,10.1239996,9.967588425,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1972,0,0,0,0,10.59899998,9.980077744,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1973,0,0,0,0,11.125,9.990674019,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1974,0,0,0,0,11.85400009,10.0020647,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1975,0,0,0,0,12.22500038,10.01520824,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1976,0,0,0,0,12.2869997,10.02998829,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1977,0,0,0,0,12.9289999,10.04294491,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1978,0,0,0,0,13.18400002,10.05504894,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1979,0,0,0,0,13.63099957,10.06547928,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1980,0,0,0,0,14.11400032,10.07521152,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1981,0,0,0,0,14.13300037,10.0875988,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1982,0,0,0,0,14.55500031,10.09995842,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1983,0,0,0,0,13.73999977,10.10981083,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1984,0,0,0,0,14.10499954,10.11807442,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1985,0,0,0,0,14.95400047,10.12575054,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1986,0,0,0,0,15.58899975,10.13320923,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1987,0,0,0,0,16.02899933,10.14065266,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1988,0,0,0,0,16.60199928,10.15132332,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1989,0,0,0,0,17.25799942,10.16392708,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1990,0,0,0,0,17.52400017,10.17423916,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1991,0,0,0,0,17.17300034,10.18572998,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1992,0,0,0,0,16.36800003,10.21464157,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,0,0,0,.,.,.
CANADA,20,1993,0,0,0,0,16.36199951,10.21993923,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1994,0,0,0,0,16.55599976,10.27322197,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1995,0,0,0,0,17.17300034,10.28384018,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1996,0,0,0,0,17.49799919,10.29603672,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1997,0,0,0,0,17.57600021,10.30792522,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1998,0,0,0,0,18.15399933,10.31846046,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CANADA,20,1999,0,0,0,0,18.59300041,10.32829762,2.797281265,0,0,0,0,10,0,0.754994035,0.230000004,1,1,0,.,.,.
CUBA,40,1945,7,0,0,0,.,8.503499985,1.694107056,0,0,0,0,3,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1946,7,0,0,0,.,8.503499985,1.694107056,0,0,0,0,3,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1947,7,0,0,0,2.127000093,8.524963379,1.694107056,0,0,0,0,3,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1948,7,0,0,0,2.135999918,8.547140121,1.694107056,0,0,0,0,3,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1949,7,0,0,0,2.051000118,8.57300663,1.694107056,0,0,0,0,3,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1950,7,0,0,0,2.371999979,8.593969345,1.694107056,0,0,0,0,3,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1951,7,0,0,0,2.443000078,8.615407944,1.694107056,0,0,0,0,3,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1952,7,0,0,0,2.480999947,8.637284279,1.694107056,0,0,0,0,3,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1953,7,0,0,0,2.513999939,8.658518791,1.694107056,0,0,0,1,0,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1954,7,0,0,0,2.443000078,8.720787048,1.694107056,0,0,0,1,-3,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1955,7,0,0,0,2.401000023,8.740976334,1.694107056,0,0,0,1,-6,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1956,7,0,0,0,2.464999914,8.761079788,1.694107056,0,0,0,1,-9,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1957,7,0,0,0,2.52699995,8.781555176,1.694107056,0,0,0,1,-9,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1958,7,1,0,0,2.694999933,8.801017761,1.694107056,0,0,0,1,-9,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1959,7,0,0,1,2.707999945,8.819221497,1.694107056,0,0,0,0,-9,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1960,7,0,0,1,2.775000095,8.839421272,1.694107056,0,0,0,1,0,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1961,7,0,0,0,2.821000099,8.857515335,1.694107056,0,0,0,1,-4,1,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1962,7,0,0,0,2.901000023,8.872627258,1.694107056,0,0,0,1,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1963,7,0,0,0,3.035000086,8.889307976,1.694107056,0,0,0,1,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1964,7,0,0,0,2.921999931,8.911260605,1.694107056,0,0,0,1,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1965,7,0,0,0,2.997999907,8.937480927,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1966,7,0,0,0,2.989000082,8.963160515,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1967,7,0,0,0,3.069000006,8.985320091,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1968,7,0,0,0,3.11500001,9.004422188,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1969,7,0,0,0,3.127000093,9.022081375,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1970,7,0,0,0,3.242000103,9.03848362,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1971,7,0,0,0,3.308000088,9.053803444,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1972,7,0,0,0,3.20600009,9.070158005,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1973,7,0,0,0,3.237999916,9.089528084,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1974,7,0,0,0,3.305000067,9.108971596,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1975,7,0,0,0,3.312000036,9.126306534,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1976,7,0,0,0,3.523999929,9.137661934,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1977,7,0,0,0,3.384000063,9.151651382,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1978,7,0,0,0,3.605999947,9.163982391,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1979,7,0,0,0,3.644999981,9.174091339,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1980,7,0,0,0,3.687999964,9.179984093,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1981,7,0,0,0,3.79399991,9.183380127,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1982,7,0,0,0,3.885999918,9.187480927,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1983,7,0,0,0,3.84100008,9.190239906,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1984,7,0,0,0,3.808000088,9.199987411,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1985,7,0,0,0,3.90899992,9.209740639,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1986,7,0,0,0,3.832999945,9.220092773,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1987,7,0,0,0,3.913000107,9.230045319,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1988,7,0,0,0,3.900000095,9.239995956,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1989,7,0,0,0,3.99000001,9.250714302,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1990,7,0,0,0,4.059000015,9.261318207,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1991,7,0,0,0,3.980000019,9.271811485,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1992,7,0,0,0,3.986000061,9.281357765,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1993,7,0,0,0,.,9.288227081,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1994,7,0,0,0,.,9.293669701,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1995,7,0,0,0,.,9.297985077,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1996,7,0,0,0,.,9.302372932,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1997,7,0,0,0,.,9.307375908,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1998,7,0,0,0,.,9.31099987,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
CUBA,40,1999,7,0,0,0,.,9.31498909,1.694107056,0,0,0,0,-7,0,0.035723627,0.109999999,0,0,0,.,.,.
HAITI,41,1945,7,0,0,0,.,7.982074738,2.797281265,0,0,0,0,0,1,0.01359123,0.050000001,1,1,1,.,.,.
HAITI,41,1946,7,0,0,0,.,7.982074738,2.797281265,0,0,0,0,0,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1947,7,0,0,0,0.764999986,7.992944717,2.797281265,0,0,0,1,-1,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1948,7,0,0,0,0.764999986,8.014335632,2.797281265,0,0,0,1,-2,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1949,7,0,0,0,0.76700002,8.026169777,2.797281265,0,0,0,1,-3,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1950,7,0,0,0,0.859000027,8.038188934,2.797281265,0,0,0,1,-4,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1951,7,0,0,0,0.856000006,8.054840088,2.797281265,0,0,0,1,-5,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1952,7,0,0,0,0.861000001,8.067149162,2.797281265,0,0,0,1,-5,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1953,7,0,0,0,0.819999993,8.086717606,2.797281265,0,0,0,0,-5,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1954,7,0,0,0,0.89200002,8.102283478,2.797281265,0,0,0,0,-5,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1955,7,0,0,0,0.866999984,8.117908478,2.797281265,0,0,0,0,-5,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1956,7,0,0,0,0.91900003,8.133587837,2.797281265,0,0,0,0,-5,1,0.01359123,0.050000001,.,.,.,.,.,.
HAITI,41,1957,7,0,0,0,0.898000002,8.14902401,2.797281265,0,0,0,0,-5,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1958,7,0,0,0,0.888999999,8.164510727,2.797281265,0,0,0,0,-5,1,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1959,7,0,0,0,0.91900003,8.179760933,2.797281265,0,0,0,1,-8,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1960,7,0,0,0,0.92900002,8.195057869,2.797281265,0,0,0,1,-8,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1961,7,0,0,0,0.924000025,8.257644653,2.797281265,0,0,0,1,-8,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1962,7,0,0,0,0.879000008,8.274611473,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1963,7,0,0,0,0.907999992,8.291546822,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1964,7,0,0,0,0.888999999,8.30844593,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1965,7,0,0,0,0.878000021,8.325305939,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1966,7,0,0,0,0.893999994,8.342124939,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1967,7,0,0,0,0.89200002,8.356084824,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1968,7,0,0,0,0.837000012,8.370084763,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1969,7,0,0,0,0.838999987,8.384119034,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1970,7,0,0,0,0.848999977,8.397733688,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1971,7,0,0,0,0.833999991,8.41958046,2.797281265,0,0,0,0,-9,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1972,7,0,0,0,0.893999994,8.433376312,2.797281265,0,0,0,0,-10,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1973,7,0,0,0,0.882000029,8.450411797,2.797281265,0,0,0,0,-10,0,0.01359123,0.050000001,0,0,0,.,.,.
HAITI,41,1974,7,0,0,0,0.856000006,8.467372894,2.797281265,0,0,0,0,-10,0,0.01359123,0.050000001,0,0,0,.,.,.
